Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1678251219.047397,31,1678251218,989530801,IMU1_Frame,0,0,0,,0.04412516788330976,0.0681278801959466,0.7397105432637558,0.6680118813941228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.159067,0.767615,-0.48891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.356,0.811,-6.489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0621,-0.5221,0.6117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.950,+001.475,+009.195,-00.0621,-00.5221,+00.6117,-01.356,+00.811,-06.489,-00.159067,+00.767615,-00.488912*61\r\n'"
1678251219.047457,32,1678251219,14524936,IMU1_Frame,0,0,0,,0.05231439493674029,0.07260553901048118,0.7370545899967164,0.6698822069231072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.040706,-0.834412,-0.01982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.265,0.728,-6.554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0183,-0.5076,0.6036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.570,+001.155,+010.204,-00.0183,-00.5076,+00.6036,+01.265,+00.728,-06.554,+01.040706,-00.834412,-00.019829*64\r\n'"
1678251219.0914474,33,1678251219,39402246,IMU1_Frame,0,0,0,,0.06383630944578854,0.0710196811869717,0.7347957534278394,0.671532822150084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.108984,-0.365839,-0.14767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.053,-0.851,-10.597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0413,-0.4968,0.5909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.160,+000.090,+010.959,+00.0413,-00.4968,+00.5909,+02.053,-00.851,-10.597,-00.108984,-00.365839,-00.147679*6E\r\n'"
1678251219.091479,34,1678251219,64490795,IMU1_Frame,0,0,0,,0.05693461478853208,0.07017810519572039,0.7339516903988836,0.6731629812687572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.406122,0.705983,-0.02321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.675,0.668,-10.963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1095,-0.4884,0.5607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.004,+000.625,+010.351,+00.1095,-00.4884,+00.5607,+03.675,+00.668,-10.963,-00.406122,+00.705983,-00.023218*63\r\n'"
1678251219.135377,35,1678251219,89491128,IMU1_Frame,0,0,0,,0.05333169049464374,0.0732315474396645,0.7358075737333795,0.6711036325972114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.265791,-0.004463,0.30772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.152,-0.102,-6.618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1918,-0.4525,0.5355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.369,+001.135,+010.334,+00.1918,-00.4525,+00.5355,+05.152,-00.102,-06.618,+00.265791,-00.004463,+00.307727*68\r\n'"
1678251219.135434,36,1678251219,114405155,IMU1_Frame,0,0,0,,0.06434781849914571,0.07083420581998497,0.7372159465245453,0.6688456636102024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.377111,-1.141872,0.19337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.108,-2.494,-6.93,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3209,-0.3588,0.488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.567,-000.007,+010.983,+00.3209,-00.3588,+00.4880,+05.108,-02.494,-06.930,+00.377111,-01.141872,+00.193372*62\r\n'"
1678251219.179441,37,1678251219,139341115,IMU1_Frame,0,0,0,,0.07581159763475563,0.06295472358233252,0.7362216620302147,0.6695274219927115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021595,-1.041717,0.04443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.028,-0.66,-9.702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4182,-0.1472,0.3749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.279,-001.566,+011.203,+00.4182,-00.1472,+00.3749,+05.028,-00.660,-09.702,-00.021595,-01.041717,+00.044430*66\r\n'"
1678251219.1796827,38,1678251219,164382219,IMU1_Frame,0,0,0,,0.08360252858186056,0.05502622164937628,0.7373712129697022,0.6680317555545566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.048323,-0.831137,0.33268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.478,-0.81,-10.783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2066,0.0956,0.1678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.371,-002.853,+011.133,+00.2066,+00.0956,+00.1678,+05.478,-00.810,-10.783,+00.048323,-00.831137,+00.332688*65\r\n'"
1678251219.2234225,39,1678251219,189341545,IMU1_Frame,0,0,0,,0.09700498333360981,0.05024706896911202,0.7389314032819917,0.6648651340777062,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.710643,-1.295421,0.25235,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.775,-2.553,-8.876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1461,0.0207,0.2468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.588,-004.390,+011.762,-00.1461,+00.0207,+00.2468,+05.775,-02.553,-08.876,+00.710643,-01.295421,+00.252355*6A\r\n'"
1678251219.2714365,40,1678251219,214408159,IMU1_Frame,0,0,0,,0.11643227719226122,0.04365184096361931,0.7419290818148537,0.6588469315142019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.32223,-1.537595,1.01389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.387,-0.957,-10.16,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1259,-0.126,0.4319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.052,-006.618,+012.689,-00.1259,-00.1260,+00.4319,+07.387,-00.957,-10.160,+00.322230,-01.537595,+01.013890*61\r\n'"
1678251219.2714736,41,1678251219,239525318,IMU1_Frame,0,0,0,,0.120742773871127,0.030259503811661946,0.7454417676818024,0.6548451083900738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.844335,-0.55267,0.09678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.398,-3.819,-13.591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0579,-0.1712,0.4873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.565,-008.070,+011.846,-00.0579,-00.1712,+00.4873,+06.398,-03.819,-13.591,-00.844335,-00.552670,+00.096783*67\r\n'"
1678251219.315409,42,1678251219,264288425,IMU1_Frame,0,0,0,,0.1211722795019988,0.02256917599734902,0.7441023965009625,0.656596934577534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.140098,-0.610083,0.24363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.897,4.13,-13.674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0253,-0.1899,0.5061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.295,-008.667,+011.241,-00.0253,-00.1899,+00.5061,+08.897,+04.130,-13.674,-00.140098,-00.610083,+00.243631*6E\r\n'"
1678251219.31546,43,1678251219,289401054,IMU1_Frame,0,0,0,,0.12827684515441215,0.021054711883778505,0.7495276651290258,0.6490839924932311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.319244,-0.207966,0.93737,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.781,0.016,-13.708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0158,-0.1879,0.5152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.250,-009.495,+011.586,-00.0158,-00.1879,+00.5152,+06.781,+00.016,-13.708,+00.319244,-00.207966,+00.937372*6F\r\n'"
1678251219.3594897,44,1678251219,314274787,IMU1_Frame,0,0,0,,0.12177219249341464,0.02066542012843966,0.7560703047520592,0.6427302449849316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.721204,0.831208,0.54376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.728,-2.069,-12.044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0145,-0.1745,0.5062,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.393,-009.066,+010.962,-00.0145,-00.1745,+00.5062,+04.728,-02.069,-12.044,-00.721204,+00.831208,+00.543767*64\r\n'"
1678251219.3595188,45,1678251219,339206933,IMU1_Frame,0,0,0,,0.10560394000419693,0.0216850153864072,0.7603375817987579,0.6405187972789701,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5991,1.097072,0.17276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.12,-3.973,-10.295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0356,-0.174,0.4866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+099.124,-007.632,+009.774,-00.0356,-00.1740,+00.4866,+04.120,-03.973,-10.295,-00.599100,+01.097072,+00.172762*65\r\n'"
1678251219.4033659,46,1678251219,364285230,IMU1_Frame,0,0,0,,0.10050874498949791,0.027804992629771305,0.7603422960540898,0.6410963011878086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.598001,0.233141,-0.30672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.891,-5.612,-8.938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0572,-0.1378,0.4463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+099.142,-006.730,+009.924,-00.0572,-00.1378,+00.4463,+04.891,-05.612,-08.938,+00.598001,+00.233141,-00.306729*61\r\n'"
1678251219.4045165,47,1678251219,389188766,IMU1_Frame,0,0,0,,0.1046391605393581,0.03452621726054676,0.7562794681832996,0.6449030565966342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.204391,0.186587,-0.50247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.146,-1.921,-8.985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0758,-0.0626,0.3663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.468,-006.531,+010.860,-00.0758,-00.0626,+00.3663,+06.146,-01.921,-08.985,+00.204391,+00.186587,-00.502476*6B\r\n'"
1678251219.447378,48,1678251219,414138078,IMU1_Frame,0,0,0,,0.09447228883480616,0.03535527502227733,0.7542865685507637,0.6487501550476316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.718477,0.786,-0.25681,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.518,-1.167,-7.701,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0328,0.0641,0.2442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.109,-005.546,+010.180,+00.0328,+00.0641,+00.2442,+06.518,-01.167,-07.701,-00.718477,+00.786000,-00.256814*64\r\n'"
1678251219.4913843,49,1678251219,439139366,IMU1_Frame,0,0,0,,0.09049507451882585,0.036987170233874336,0.7521427960121624,0.6517083743001384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.533004,-0.238284,-0.43589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.274,-5.188,-6.95,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3502,0.0073,0.2459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.741,-005.044,+010.036,+00.3502,+00.0073,+00.2459,+05.274,-05.188,-06.950,+00.533004,-00.238284,-00.435897*67\r\n'"
1678251219.4914367,50,1678251219,464045047,IMU1_Frame,0,0,0,,0.10535764957640101,0.04648962190462135,0.7429313628079446,0.6593871934510344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.803234,-0.34213,-1.29959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.065,2.871,-14.724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4652,-0.2497,0.3924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.241,-005.465,+012.062,+00.4652,-00.2497,+00.3924,+05.065,+02.871,-14.724,+01.803234,-00.342130,-01.299598*65\r\n'"
1678251219.5354488,51,1678251219,489242076,IMU1_Frame,0,0,0,,0.0934980480297788,0.049892288194259254,0.7467115583884962,0.6566511426643415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.098875,2.564388,1.66097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.834,-5.833,-18.341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3251,-0.419,0.4989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.919,-004.250,+011.411,+00.3251,-00.4190,+00.4989,+06.834,-05.833,-18.341,-02.098875,+02.564388,+01.660977*68\r\n'"
1678251219.5355036,52,1678251219,514188766,IMU1_Frame,0,0,0,,0.07118117041930731,0.05938861057425982,0.7520734577175309,0.6525272010488097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.448528,1.005097,0.39508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.464,0.867,-7.556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1645,-0.4942,0.5531,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.952,-001.694,+010.504,+00.1645,-00.4942,+00.5531,+04.464,+00.867,-07.556,+00.448528,+01.005097,+00.395088*65\r\n'"
1678251219.5793524,53,1678251219,539171218,IMU1_Frame,0,0,0,,0.07277455002360073,0.06388598931119036,0.7563261723395066,0.6469877636191148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.38347,0.173562,0.19046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.336,-3.728,-10.337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0612,-0.5162,0.5827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.759,-001.571,+011.004,+00.0612,-00.5162,+00.5827,+03.336,-03.728,-10.337,-00.383470,+00.173562,+00.190460*61\r\n'"
1678251219.5794044,54,1678251219,564015626,IMU1_Frame,0,0,0,,0.049811485342202554,0.059768632995946064,0.7576893255610736,0.647960965158091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.30958,1.29942,-0.23376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.791,0.206,-11.1,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0113,-0.5367,0.5876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.936,+000.113,+008.924,-00.0113,-00.5367,+00.5876,+01.791,+00.206,-11.100,-01.309580,+01.299420,-00.233767*65\r\n'"
1678251219.6236567,55,1678251219,589073896,IMU1_Frame,0,0,0,,0.0501812734153208,0.06527566633631374,0.7573866544219409,0.6477548787051371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.159879,-0.285078,0.16961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.226,1.752,-10.488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0601,-0.5299,0.6105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.963,+000.490,+009.433,-00.0601,-00.5299,+00.6105,-00.226,+01.752,-10.488,+01.159879,-00.285078,+00.169616*60\r\n'"
1678251219.6282153,56,1678251219,614036083,IMU1_Frame,0,0,0,,0.05802173179188665,0.06948205556308705,0.7594512946948453,0.6442355575260665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.498492,0.250326,0.29731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.664,-1.014,-10.077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1089,-0.5221,0.6474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+099.392,+000.080,+010.387,-00.1089,-00.5221,+00.6474,-02.664,-01.014,-10.077,-00.498492,+00.250326,+00.297311*60\r\n'"
1678251219.675423,57,1678251219,639209985,IMU1_Frame,0,0,0,,0.03288811551077547,0.06000719311488321,0.7609456350199677,0.6451970622815028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.869717,1.122996,-0.30961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.698,-2.538,-9.401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1719,-0.5473,0.6475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+099.517,+001.569,+007.690,-00.1719,-00.5473,+00.6475,-07.698,-02.538,-09.401,-01.869717,+01.122996,-00.309613*6C\r\n'"
1678251219.7194662,58,1678251219,664000034,IMU1_Frame,0,0,0,,0.03329371837253206,0.05794759016751248,0.7581392623097296,0.648658973618008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.758955,-1.031201,-0.31337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.165,-0.477,-7.202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2545,-0.533,0.6797,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.993,+001.415,+007.533,-00.2545,-00.5330,+00.6797,-10.165,-00.477,-07.202,+00.758955,-01.031201,-00.313377*64\r\n'"
1678251219.7195191,59,1678251219,689104557,IMU1_Frame,0,0,0,,0.05193715154207443,0.05179323676177658,0.7555381542588858,0.6509854763161081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.07783,-1.312551,-0.00487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.974,-0.101,-10.67,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3007,-0.4874,0.7519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.456,-000.633,+008.389,-00.3007,-00.4874,+00.7519,-08.974,-00.101,-10.670,+00.077830,-01.312551,-00.004871*66\r\n'"
1678251219.7674015,60,1678251219,713917016,IMU1_Frame,0,0,0,,0.05199712343310721,0.03813973107358791,0.7537379693320037,0.6540036189927272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.217337,-0.420356,-0.39725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.56,-1.853,-8.998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3052,-0.4317,0.816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.002,-001.633,+007.213,-00.3052,-00.4317,+00.8160,-09.560,-01.853,-08.998,-01.217337,-00.420356,-00.397258*62\r\n'"
1678251219.7674556,61,1678251219,738924741,IMU1_Frame,0,0,0,,0.0538434043078209,0.024929273195171284,0.749400809565444,0.6594526865311585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037535,-1.120523,-0.43653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.15,0.912,-8.428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2263,-0.4003,0.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.157,-002.741,+006.229,-00.2263,-00.4003,+00.8480,-09.150,+00.912,-08.428,+00.037535,-01.120523,-00.436537*6C\r\n'"
1678251219.8154387,62,1678251219,764630317,IMU1_Frame,0,0,0,,0.07126776824769493,0.021746033428731493,0.7476562733823329,0.6598925004204486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.837539,-1.185966,0.17465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.26,0.201,-7.658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1412,-0.3935,0.8156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.851,-004.466,+007.294,-00.1412,-00.3935,+00.8156,-07.260,+00.201,-07.658,+00.837539,-01.185966,+00.174657*68\r\n'"
1678251219.8154895,63,1678251219,788879156,IMU1_Frame,0,0,0,,0.08347383616499579,0.01919011969293815,0.7493920958252329,0.6565632830860518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051185,-0.526763,0.3289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.916,-2.747,-8.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1072,-0.4031,0.7568,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.154,-005.734,+007.994,-00.1072,-00.4031,+00.7568,-07.916,-02.747,-08.834,+00.051185,-00.526763,+00.328909*64\r\n'"
1678251219.859508,64,1678251219,814600944,IMU1_Frame,0,0,0,,0.0821518257805677,0.01470621652745139,0.7507497737837708,0.6552935081930722,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.496356,0.040698,0.00222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.583,-2.239,-11.206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1096,-0.4275,0.7227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+097.376,-005.974,+007.496,-00.1096,-00.4275,+00.7227,-08.583,-02.239,-11.206,-00.496356,+00.040698,+00.002229*66\r\n'"
